"id","name","pham","fam","loai","tot","M_T1_CB","M_T1_DN","M_T1_TA","M_T1_HT","M_T1_F","M_T2_CB","M_T2_DN","M_T2_TA","M_T2_HT","M_T2_F","M_T3_CB","M_T3_DN","M_T3_TA","M_T3_HT","M_T3_F","M_T4_CB","M_T4_DN","M_T4_TA","M_T4_HT","M_T4_F","M_T5_CB","M_T5_DN","M_T5_TA","M_T5_HT","M_T5_F","M_T6_CB","M_T6_DN","M_T6_TA","M_T6_HT","M_T6_F","M_T7_CB","M_T7_DN","M_T7_TA","M_T7_HT","M_T7_F"
"10211013006","98K-Volcano","Purple","Bắn tỉa khác","Sniper",54750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,53,1,0,887,10518,585,12,2,15329,8010,439,8,0,14153,1258,59,4,3,2625
"10102004006","M4A1-Royal Dragon","Purple","M4A1","Rifle",54527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,19,0,0,1053,4463,241,3,3,21204,3371,238,3,0,20361,533,38,0,0,2688
"10102017006","M4A1-Ultimate Silver","Blue","M4A1","Rifle",54513,1521,37,5,3,1555,1016,63,0,0,910,757,77,0,0,802,336,30,0,0,308,3776,55,2,0,21589,1283,28,2,0,18911,209,4,2,0,1232
"10202031006","Barrett M82A1-Jewelry","Gold V","Barrett","Sniper",53903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12253,6403,109,7,0,17337,7185,87,0,0,7772,2728,20,2,0
"10105002006","AN94-Camo","Blue","Súng trường khác","Rifle",53190,3104,57,6,1,14187,1893,43,0,0,8465,1522,61,1,0,6318,1196,40,1,1,4303,637,57,1,0,4218,605,13,1,0,5016,216,5,0,1,1221
"10201036006","AWM-Infernal Dragon-Devil","C","AWM","Sniper",53135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10002,12823,1166,257,0,5113,7482,780,83,0,3186,5003,608,108,0,1672,4318,437,97,0
"10139002006","G36-Mechanical Era","Gold V","Súng trường khác","Rifle",51919,11447,12611,1593,152,15,3028,3623,177,27,0,2505,2284,158,0,0,2991,1578,129,6,0,6193,1463,117,9,0,636,526,123,1,0,239,255,33,0,0
"10101003001","AK47-SS","Purple","AK47","Rifle",51399,2485,58,1,0,17757,1607,36,5,0,9170,1130,21,1,0,8772,650,5,2,0,6351,186,7,0,0,1521,118,6,1,0,1278,23,0,0,0,208
"10102041001","M4A1-Ranger","Gold VVIP","M4A1","Rifle",49138,4687,817,29,5,1154,9977,1258,51,13,3267,1953,717,23,2,105,1940,628,36,2,31,9821,2040,58,7,194,6910,1526,39,6,293,1082,414,9,9,35
"10211004006","98K","Purple","Bắn tỉa khác","Sniper",49118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,31,2,0,1253,4893,288,63,1,14859,3046,113,9,1,16430,697,33,0,0,6650
"10120008001","QBZ03-Jewelry","Gold V","Súng trường khác","Rifle",49011,12252,473,24,6,11192,4588,273,6,1,2543,4101,388,17,1,1787,2290,182,5,1,864,2685,216,12,1,904,1963,176,9,1,807,869,86,6,5,277
"10707041006","Hand Clapper Toy","Orange","Cận chiến","Melee",47961,0,0,0,0,0,0,0,0,0,0,7783,531,32,0,4353,19007,1014,56,5,11257,1534,54,0,0,1104,616,44,2,0,405,87,8,0,0,69
"10118003006","QBZ03-Summer Limited","Purple","Súng trường khác","Rifle",47957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,5,0,0,280,16937,420,7,0,30029
"10707005006","Shovel-Gilt","Orange","Cận chiến","Melee",47645,5268,95,0,1,12478,2883,70,0,0,5372,2178,28,0,0,4420,1492,32,0,0,2665,1793,17,0,0,3776,738,3,0,0,2771,199,1,0,0,1365
"10140002006","MK47-Mechanical Era","Gold VVIP","Súng trường khác","Rifle",47380,8008,11247,1552,172,8,3216,3781,757,24,0,3104,3880,677,18,2,1049,2162,587,12,1,1266,2112,198,19,1,764,1178,105,2,2,599,766,101,10,0
"10502008006","Jack Hammer-Royal Gold","Purple","Shotgun","Shotgun",47117,11501,302,1,1,13894,2363,35,1,0,4027,1277,23,0,0,2804,867,32,0,4,1812,974,18,0,0,2567,794,6,0,0,2145,476,3,0,0,1190
"10405014006","Dual Steyr TMP-Angel-Blood","B","SMG","SMG",47094,0,0,0,0,0,5571,5369,760,113,0,8559,5673,301,18,0,3882,2462,81,3,0,3653,2441,177,7,0,2479,3420,226,38,0,1070,720,21,50,0
"10505002006","AA12-S","Blue","Shotgun","Shotgun",47046,8547,185,0,0,8308,5274,178,6,3,5356,2784,45,0,0,3173,1712,27,0,0,2803,1465,49,0,0,1717,1235,22,0,0,2037,981,11,0,0,1128
"10208001006","Colt WA2000","Blue","Bắn tỉa khác","Sniper",46932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,24,1,1,910,3596,169,13,2,13802,2543,81,11,2,17603,893,42,0,0,6782
"10603002006","Mauser M1896","Purple","Súng lục","Secondary",45902,15771,275,3,0,9834,2545,25,2,0,2590,2240,26,1,0,2747,1188,14,1,0,2485,614,15,3,1,2172,390,14,0,0,1995,156,0,0,0,795
"10104002006","SCAR-Ultimate Silver","Blue","Súng trường khác","Rifle",45794,6450,169,15,0,11249,3374,76,0,0,6555,1470,44,0,0,4250,1338,36,1,0,3466,557,46,0,0,1410,792,11,2,0,3863,60,1,0,1,558
"10801172001","Wide Grenade-Titanium Beast","Gold VVIP","Đặc biệt","Utility",45719,0,0,0,0,0,4583,1148,80,11,0,10462,2492,120,13,1,5894,1531,69,6,0,6095,1917,69,12,0,4953,1856,70,13,1,3065,1198,53,7,0
"10226001006","SR25-Titan","Orange","Bắn tỉa khác","Sniper",44448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28125,1601,406,10,14306
"10702016006","Golden Slippers","Orange","Cận chiến","Melee",43965,7746,251,6,5,14322,3456,137,0,1,4350,1925,78,0,2,1941,1489,53,2,0,1405,1990,42,8,0,1705,950,32,1,6,1079,257,2,0,0,724
"10602013006","Desert Eagle-Glory","Purple","Súng lục","Secondary",43837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,5,0,0,786,3540,25,3,0,14273,2008,4,2,0,16489,621,3,0,0,5743
"10704009006","Kukri-Beast","Gold V","Cận chiến","Melee",43211,5134,2080,106,6,0,2363,1186,39,0,0,707,582,19,3,0,632,642,15,1,0,4700,3604,52,1,0,18106,2177,18,0,0,640,389,9,0,0
"10201014001","AWM-Glory","Purple","AWM","Sniper",42905,7165,141,5,0,20577,2300,53,3,0,6712,899,25,0,0,2297,289,6,0,0,678,197,8,0,0,576,159,8,0,0,579,40,0,0,0,188
"10141003001","SKS-Medusa","Gold V","Súng trường khác","Rifle",42079,1,0,0,0,0,10257,505,20,2,2957,8836,428,18,4,4390,3338,183,7,4,1756,2818,213,10,0,1319,2118,159,12,0,1115,1001,87,3,0,518
"10307001001","KAC-Vanguard","Blue","SMG","Machine Gun",41440,1859,37,3,0,9668,1005,22,2,0,5444,792,24,2,0,5381,577,15,0,0,4439,521,13,0,0,4175,521,21,0,0,5035,225,12,0,0,1647
"10602052006","Desert Eagle-Fried Chicken Thighs","Purple","Súng lục","Secondary",41176,132,2,0,0,63,0,0,0,0,0,9580,283,13,2,14819,2991,68,2,2,6435,1281,24,3,16,2575,763,26,3,0,1411,228,3,0,0,451
"10628003006","MK23-Mechanical Era","Gold VVIP","Súng lục","Secondary",41104,5476,6507,644,93,6,2913,3635,397,98,0,2658,4114,431,44,0,1517,2683,185,20,0,1546,2177,197,19,0,1398,1894,219,27,0,946,1077,148,35,0
"10102160001","M4A1-Azure Dragon-Beta","Silver V","M4A1","Rifle",41059,7300,174,3,0,20178,2102,59,1,0,4311,988,76,1,0,1483,499,34,1,1,768,469,19,0,0,783,369,19,0,0,758,250,13,0,0,400
"10115002006","AR-15-SS","Purple","Súng trường khác","Rifle",40749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,9,0,0,441,1569,15,0,0,14032,1031,4,0,0,18154,227,3,1,0,5142
"10603004006","Mauser M1896-Gold","Orange","Súng lục","Secondary",40066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,10,0,0,267,7871,275,4,0,8125,7361,157,1,0,8480,3281,43,0,0,3890
"10113001006","M16","Green","Súng trường khác","Rifle",39936,5639,305,40,4,6227,6385,478,19,2,4377,3031,200,5,0,2701,1916,192,10,1,2166,1244,63,0,1,1345,987,64,0,0,1596,274,23,0,0,641
"10110001006","M14EBR","Green","Súng trường khác","Rifle",39865,2971,156,0,0,10799,804,98,4,0,4838,735,74,3,3,3477,1125,97,6,0,3845,815,64,5,4,3179,780,36,22,0,4092,441,192,16,2,1182
"10201024006","AWM-Blue Crystal","Purple","AWM","Sniper",39339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,10,0,0,469,4302,261,6,4,11536,3654,327,9,3,14116,646,109,3,0,3709
"10617013006","Dual Double Barrel-Born Beast-Ragnarok","B","Súng lục","Secondary",39308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17365,8747,1483,245,316,1848,2860,723,75,4,970,1555,494,31,0,1029,1223,310,30,0
"10801115001","Grenade-Born Beast-A","Gold V","Đặc biệt","Utility",38942,814,39,3,0,0,508,30,1,0,0,34,5,0,0,0,2975,382,15,0,795,8907,1052,31,1,3113,8131,721,29,2,3394,5024,508,17,0,2411
"10403002006","MK5-Royal Fire","Purple","SMG","SMG",38552,6145,87,4,1,22438,839,12,0,0,2889,482,10,0,0,1248,275,1,0,0,736,289,7,0,0,760,966,27,1,0,1022,65,0,0,0,248
"10101001001","AK47","Whtie","AK47","Rifle",38368,5279,353,21,4,6302,3190,349,9,1,3893,2305,285,18,2,2600,1580,224,12,2,1916,1082,147,7,3,2762,1149,218,18,11,3110,514,152,19,7,824
"10703042006","Ancient Axe","Gold V","Cận chiến","Melee",38307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,58,0,0,124,13700,610,13,0,6027,7606,231,18,0,6018,1941,27,0,0,1635
"10515005006","KSG-Blue Silver Dragon","Purple","Shotgun","Shotgun",38236,26000,842,29,0,10341,667,8,0,0,315,7,0,0,0,3,0,0,0,0,1,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"10102121006","M4A1-S-Chameleon","Gold VVIP","M4A1","Rifle",38053,10719,763,108,0,1956,207,11,0,0,38,3,0,0,0,1,6385,4307,473,105,0,6269,2631,217,11,1,1745,685,87,4,0,947,233,147,0,0
"10101102001","AK47-Beast-Ragnarok","B","AK47","Rifle",37727,14495,3379,249,52,2620,5521,1890,174,16,679,2420,1078,90,13,64,1264,500,29,4,25,1054,549,31,0,44,654,228,15,0,26,326,221,4,0,13
"10704001006","Kukri","Blue","Cận chiến","Melee",36662,438,9,0,0,1517,400,5,0,0,1068,186,2,0,0,718,220,8,0,0,653,1640,18,2,0,8879,1660,4,0,0,13078,660,0,0,0,5497
"10601007006","USP-Royal Dragon","Purple","Súng lục","Secondary",36122,0,0,0,0,0,5124,84,0,0,10676,2911,36,0,0,6281,1006,17,1,0,2268,1150,13,0,0,2674,758,11,2,0,2259,243,3,0,0,605
"10703008006","B.C Axe-Transformer Beast","Gold V","Cận chiến","Melee",36119,7568,84,2,1,28453,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"10209003001","QBU09-Winner","Orange","Bắn tỉa khác","Sniper",35932,8249,103,4,0,23657,545,9,0,0,1528,255,6,0,0,590,106,4,0,0,240,76,3,0,0,179,71,3,0,0,202,21,3,0,0,78
"10719005006","Nunchaku-Gold","Orange","Cận chiến","Melee",35771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10953,187,1,1,18286,1432,16,0,0,4044,212,8,0,0,631
"10706043006","Keris","Blue","Cận chiến","Melee",35627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,18,0,0,1008,4639,54,1,0,9684,2762,20,0,0,10757,737,4,0,0,4710
"10403010006","MK5-Red Crystal","Purple","SMG","SMG",35521,2689,52,2,1,12175,570,11,0,1,2959,216,5,0,0,812,145,5,0,0,717,741,22,0,0,4418,2357,55,0,0,6906,44,0,0,0,618
"10601004006","USP-Gold","Orange","Súng lục","Secondary",34945,2410,81,5,0,1786,10700,377,5,0,8696,2814,74,4,0,2369,1285,29,1,1,1030,968,24,1,1,720,573,29,4,0,424,214,4,0,0,316
"10146001006","MK18-Ocean Blue","Purple","Súng trường khác","Rifle",34035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,26,13,0,249,13069,1009,19,6,19330
"10102164006","M4A1-Sakura","Purple","M4A1","Rifle",33912,1636,75,1,1,4647,1761,88,2,4,4537,1837,51,1,0,5389,1252,64,2,0,2334,917,30,0,1,3574,752,15,1,0,3478,252,10,0,0,1200
"10801200001","Grenade-Angel","Gold V","Đặc biệt","Utility",33167,656,29,0,1,0,342,17,0,0,0,52,1,0,0,0,0,0,0,0,0,10104,702,12,0,6079,6371,350,12,0,3923,2543,154,5,1,1813
"10201001001","AWM","Whtie","AWM","Sniper",32908,2099,72,2,0,10715,969,36,0,1,5184,567,25,2,0,3263,399,37,1,2,2584,236,15,0,1,2469,257,35,0,0,3095,70,11,2,0,759
"10101196001","AK47-Fury Beast","Gold VVIP","AK47","Rifle",32789,10970,2321,164,37,4336,4006,1300,52,22,618,1632,703,23,4,114,767,314,8,1,36,690,331,2,1,57,2019,576,6,1,87,1256,272,4,0,59
"10609010006","Modified Glock-Beast","Gold V","Súng lục","Secondary",32749,15736,1305,28,10,2420,3665,318,2,2,623,2650,223,5,1,366,1497,130,2,0,225,1426,135,0,0,218,837,114,0,0,156,546,51,1,0,57
"10602001006","Desert Eagle","Green","Súng lục","Secondary",32678,5853,191,8,2,11324,2035,80,6,0,3376,1276,63,1,0,1683,872,48,3,1,1230,651,41,2,0,1303,451,24,0,0,1208,232,15,0,0,699
"10801165001","Grenade-Fury Beast","Gold VVIP","Đặc biệt","Utility",32483,6216,1545,99,16,1,5864,1406,74,15,1,5142,1313,72,8,0,2564,858,39,5,0,2286,905,55,12,0,1683,652,38,2,0,1064,522,20,6,0
"10602005006","Desert Eagle-Born Beast","Gold V","Súng lục","Secondary",32455,904,75,3,0,118,16,1,0,0,6,0,0,0,0,0,9300,707,12,0,2418,11900,1210,11,0,4791,510,249,2,0,0,140,82,0,0,0
"10614011001","COP 357-Titanium Beast","Gold VVIP","Súng lục","Secondary",31807,0,0,0,0,0,2670,676,40,7,179,7364,1642,93,13,314,8060,1135,41,9,523,3300,868,57,8,145,2018,572,22,4,143,1433,387,31,1,52
"10607004006","Anaconda-Gilt","Orange","Súng lục","Secondary",31045,2659,53,1,3,6502,838,17,0,0,2295,957,26,0,0,2588,730,24,0,0,1433,1645,56,1,0,3473,1544,26,1,0,4639,379,3,0,0,1152
"10801008001","Grenade-Kiss","Purple","Đặc biệt","Utility",30973,1,0,0,0,0,4398,88,1,0,8193,3000,39,0,0,5376,1474,20,0,0,2672,937,13,1,0,2025,515,7,0,0,1324,257,1,0,0,631
"10320001006","MG36","Purple","SMG","Machine Gun",30907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,81,4,1,10065,1772,6,0,0,9737,937,9,1,0,3854,277,3,0,0,1190
"10804004001","Đặc biệt (mã 004)","","Đặc biệt","Utility",30836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,19042,1671,53,8,9937,84,5,1,0,31
"10801084001","Grenade-Lion Dance","Purple","Đặc biệt","Utility",30816,0,0,0,0,0,3246,46,7,0,4224,4546,64,1,0,6812,1905,23,0,0,2976,1342,25,0,0,2240,786,2,0,0,1565,339,2,0,0,665
"10607003006","Anaconda-Blue Pottery","Purple","Súng lục","Secondary",30586,0,0,0,0,0,0,0,0,0,0,505,41,0,0,909,3962,76,1,0,14653,1289,24,1,0,5821,419,4,0,0,2146,129,0,0,0,606
"10608009001","Súng lục (mã 009)","","Súng lục","Secondary",30429,11618,1020,18,0,0,6160,309,12,1,0,4792,227,3,0,0,2584,79,0,0,0,1684,44,0,0,0,1237,21,0,0,0,608,12,0,0,0
"10521002006","M1216-T-Rex","Gold VVIP","Shotgun","Shotgun",30402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8973,9584,1673,168,1,3612,3340,541,17,0,1179,1148,159,2,2
"10101177006","AK47-Azure","Purple","AK47","Rifle",29969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,165,4905,234,8,0,24573
"10705005006","Knuckle2-Infernal Dragon","Gold V","Cận chiến","Melee",29878,3039,248,21,0,470,113,4,0,0,12,0,0,0,0,0,3370,2607,69,11,0,3625,3042,79,7,0,7970,2878,71,9,1,1515,677,39,1,0
"10607001006","Anaconda","Blue","Súng lục","Secondary",29838,915,34,0,0,3418,551,22,0,0,1676,502,18,0,1,2478,375,14,1,0,1768,568,9,0,0,5412,591,30,0,0,8304,177,3,0,0,2971
"10102159006","M4A1-Blue Silver Dragon","Orange","M4A1","Rifle",29763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603,39,0,0,24121
"10801189001","Grenade-Candyfloss","Purple","Đặc biệt","Utility",29393,754,16,1,0,3476,236,5,0,0,1256,870,11,1,0,2994,1822,20,1,0,6257,1309,13,0,0,5118,686,4,0,0,3479,222,3,0,0,839
"10609003006","Glock-Mobile Team","Purple","Súng lục","Secondary",29095,0,0,0,0,0,0,0,0,0,0,7185,164,1,0,7995,2831,50,0,1,4298,1464,26,2,0,2124,632,15,2,1,1062,525,12,1,0,704
"10726001006","Pan-Gold","Orange","Cận chiến","Melee",28627,0,0,0,0,0,0,0,0,0,0,6385,131,3,1,8044,2779,66,0,1,3729,2253,57,0,0,2768,854,31,0,0,1029,183,5,0,0,308
"10106001006","XM8","Blue","Súng trường khác","Rifle",28377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,12,0,0,668,763,9,0,0,9327,552,10,0,0,12087,104,1,0,0,4679
"10702002006","Phoenix","Orange","Cận chiến","Melee",27998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10739,340,4,0,3030,9004,210,1,0,4103,300,2,0,0,263,1,0,0,0,1
"10202073001","Barrett M82A1-Winter-Alpha","Gold VVIP","Barrett","Sniper",27833,13504,705,18,3,917,5464,265,6,0,345,2907,141,1,0,127,1230,96,0,0,83,887,47,2,0,46,648,38,1,0,35,260,16,1,0,40
"10704007006","Kukri-Peony","Purple","Cận chiến","Melee",27490,1466,13,1,0,2989,1635,19,12,0,2724,1174,31,1,0,2387,1321,33,1,0,2020,2735,51,0,0,3142,1496,4,0,0,2716,430,0,0,0,1089
"10401005006","MP5-Aries","Purple","SMG","SMG",27354,5316,153,5,1,8958,2040,57,2,0,1920,916,28,0,0,937,429,21,1,1,471,513,16,2,1,443,3118,167,6,0,1583,117,1,0,0,131
"10707018006","Shovel-Ranger","Gold VVIP","Cận chiến","Melee",26886,3768,828,30,1,364,1119,690,35,0,5,365,422,3,0,0,999,607,19,1,0,12599,2048,38,0,0,1008,1198,7,0,0,405,327,0,0,0
"10801026001","Wide Grenade-Ultimate Gold","Purple","Đặc biệt","Utility",26775,887,34,0,0,436,132,3,0,0,45,3629,52,0,0,7528,942,15,0,0,1691,1839,39,0,0,4448,159,2,0,0,571,808,9,0,0,3506
"10401001006","MP5","Whtie","SMG","SMG",26481,730,17,3,0,6717,631,27,2,3,4302,334,16,0,0,2962,263,8,0,1,2725,187,6,0,0,2454,628,21,0,0,3800,27,0,0,0,617
"10101136006","AK47-Chameleon","Gold VVIP","AK47","Rifle",26323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5209,4162,925,141,7,6419,3394,493,22,0,2914,705,146,6,0,1235,494,44,3,4
"10102058006","M4A1-Fire Hawk","Purple","M4A1","Rifle",26305,1828,59,8,0,3645,2667,98,3,0,3114,1894,76,3,5,3271,905,51,17,1,2197,702,13,4,0,1927,419,34,0,0,2361,176,12,0,0,815
"10704043006","Kukri-Bumblebee","Purple","Cận chiến","Melee",26285,3947,78,0,0,6753,2229,54,0,0,2760,1538,14,1,0,1783,1174,6,0,0,1225,1720,14,0,0,1389,706,8,0,0,541,147,0,0,0,198
"10738002006","Jungle Knife-Predator","Gold V","Cận chiến","Melee",25976,15064,511,5,0,0,8290,172,2,0,0,633,12,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,1,1,0,874,290,35,2,0
"10102015001","M4A1-A","Blue","M4A1","Rifle",25783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,883,489,8,0,0,11272,203,6,0,0,10564,38,1,0,0,2289
"10104003001","SCAR-Camo","Blue","Súng trường khác","Rifle",25746,986,15,0,0,6315,645,7,0,0,3812,491,20,2,0,3400,361,10,1,0,2654,278,8,0,0,2476,319,9,1,1,2874,147,5,1,0,908
"10103018006","QBZ95-Volcano","Purple","Súng trường khác","Rifle",25081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,605,1420,35,1,1,10038,1526,44,0,3,10107,150,21,0,0,997
"10704002006","Kukri-Royal Dragon","Purple","Cận chiến","Melee",24868,1066,13,0,0,5435,788,2,0,0,4780,447,0,0,0,2870,352,4,0,0,2247,649,10,0,0,1351,521,10,0,0,2949,132,0,0,0,1242
"10502001006","Jack Hammer","Green","Shotgun","Shotgun",24786,3371,35,1,1,6956,342,4,1,3,2256,362,104,0,0,1330,364,1,0,0,1541,301,0,0,0,2728,180,0,0,0,3382,100,0,0,0,1423
"10413002006","P90","Blue","SMG","SMG",24768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,3,0,0,645,896,28,0,1,7294,1671,25,0,0,11346,122,1,0,0,2567
"10102007006","M4A1-Iron Beast-Noble Gold","Red","M4A1","Rifle",24620,343,3352,1317,321,18,395,3107,895,172,0,322,3733,882,141,0,155,2520,949,118,0,81,2094,490,8,0,138,1219,274,19,0,86,976,312,183,0
"10801086001","Wide Grenade-Gold Phoenix","Purple","Đặc biệt","Utility",24523,3548,97,5,0,2619,2849,77,6,1,2164,2540,57,0,0,2115,1584,29,1,0,1463,1205,28,2,1,1220,816,14,0,0,1090,437,6,0,0,549
"10801105001","Grenade-Booming","Orange","Đặc biệt","Utility",24468,891,15,1,0,6931,5081,123,1,0,7223,1541,33,0,0,645,564,10,0,0,228,392,9,0,0,207,249,6,0,0,162,78,1,0,0,77
"10519001006","M1216","Blue","Shotgun","Shotgun",24152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,7,0,0,434,2602,73,2,1,7152,1721,28,0,1,8036,552,5,0,0,3159
"10130003006","AK103-Black Hole","Purple","Súng trường khác","Rifle",24132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,94,0,1,798,8048,357,7,1,7164,1680,33,1,0,3075,468,7,0,0,859
"10401004006","MP5KA4","Green","SMG","SMG",23975,703,13,9,0,1680,408,14,1,0,1042,316,2,0,0,995,253,5,0,0,1043,572,14,0,0,5095,1476,42,0,0,8677,112,1,0,0,1502
"10102016001","M4A1-Custom Elite","Blue","M4A1","Rifle",23945,734,9,2,0,5277,595,11,0,1,3478,444,23,0,0,3357,327,11,1,0,2834,298,10,0,0,2405,336,19,3,0,2692,163,5,0,0,910
"10202018001","Barrett M82A1-Born Beast-Noble Gold","Red","Barrett","Sniper",23305,1234,706,64,16,65,1822,1153,100,52,103,2513,1420,111,13,135,2365,1446,100,8,93,1969,1344,135,4,94,2020,1239,56,2,144,1613,1012,66,0,88
"10413001006","FN P90-Fatal Wasp","Purple","SMG","SMG",22776,4686,144,1,0,10629,1234,35,0,0,1632,629,19,0,0,764,260,10,0,0,365,432,20,0,5,354,662,39,0,0,456,191,10,0,0,199
"10105001006","AN94","Green","Súng trường khác","Rifle",22394,1515,77,1,0,4958,778,61,0,1,3234,917,52,3,0,2146,719,66,2,4,1719,478,23,6,1,2253,596,23,1,1,1953,211,35,1,1,558
"10707024006","Shovel-Ranger-Frost","C","Cận chiến","Melee",22381,1517,1427,156,19,61,979,2046,146,9,1,527,1164,96,16,0,467,1515,150,14,0,858,2697,208,10,0,1444,4127,222,16,0,720,1690,75,4,0
"10102132006","M4A1-Iron Beast-Laura","Gold VVIP","M4A1","Rifle",22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,2528,364,70,0,8057,6259,289,30,0,2001,1122,52,1,0
"10108004006","FAMAS-G2-Rainbow Radiance","Purple","Súng trường khác","Rifle",22171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12605,707,27,1,8685,101,2,0,0,43
"10110008006","M14EBR-Red Crystal","Purple","Súng trường khác","Rifle",21992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2,0,0,477,1507,40,1,2,8336,1361,30,0,0,9141,89,5,0,0,894
"10607044006","Anaconda-Gold","Orange","Súng lục","Secondary",21889,128,3,1,0,66,1174,84,1,0,514,500,25,0,0,13371,55,1,0,0,24,9,0,0,0,4,2174,103,13,0,2704,421,12,1,0,501
"10737002006","Jungle Knife-Knight Blue-Gold","Orange","Cận chiến","Melee",21792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5081,849,30,2,0,11375,1044,26,1,0,3226,156,2,0,0
"10102130006","M4A1-Predator-Prime","C","M4A1","Rifle",21439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,452,50,32,0,16172,3488,381,21,30
"10612001006","Toy Slingshot","Purple","Súng lục","Secondary",21405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11042,682,23,23,6990,1119,47,1,1,405,581,43,1,1,206,171,10,0,0,59
"10501003006","XM1014-A","Green","Shotgun","Shotgun",21251,2287,36,2,1,5953,1099,31,0,3,3204,510,20,0,0,1950,491,12,0,0,1680,327,9,0,0,872,375,6,0,0,1659,114,3,0,0,607
"10401010006","MP5-Gold","Orange","SMG","SMG",21244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10040,539,15,4,9908,249,4,0,0,485
"10704030006","Dual Kukri-Chameleon","Gold VVIP","Cận chiến","Melee",21145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7207,1932,79,21,0,7567,1723,81,0,0,1735,364,13,0,0,362,60,1,0,0
"10607010006","Python-Breeze","Purple","Súng lục","Secondary",21108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,9,0,0,166,4753,158,0,0,4237,3792,117,0,0,4662,1339,20,0,0,1607
"10101224001","AK47-Predator","Gold V","AK47","Rifle",21033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7144,572,12,3,3188,4468,341,5,1,3267,1109,58,4,1,860
"10628005001","MK23-Silencer","Purple","Súng lục","Secondary",20833,3414,179,4,2,312,2877,248,8,2,233,3455,350,12,1,249,2306,171,0,2,190,2408,201,17,0,203,2128,200,10,0,194,1263,121,5,0,68
"10101150001","AK47-Iron Beast-Heroic Battlegear","C","AK47","Rifle",20769,0,0,0,0,0,0,0,0,0,0,19,16,6,2,1,1385,313,10,1,24,9587,1205,42,4,221,4609,588,34,3,140,2187,298,18,6,50
"10305002006","Gatling Gun-Volcano","Purple","SMG","Machine Gun",20685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,57,0,0,15873
